chunk,start,end,n_bg,cut,bg_accept,bg_reject,tt_eff,aa_eff,sig_eff_combined,tt_min,aa_min,tt_eff_avg,aa_eff_avg,n_tt_eff,n_aa_eff
26,1300000,1350000,50000,227.0,0.0028,0.9972,94.38553911617686,17.347144261854915,55.86634168901588,0.0,0.0,,,,
27,1350000,1400000,50000,218.5,0.00276,0.99724,95.39422354262469,18.754512831863224,57.074368187243955,0.0,0.0,,,,
28,1400000,1450000,50000,218.0,0.00276,0.99724,95.44771506164506,18.84304597555179,57.14538051859842,0.0,0.0,,,,
29,1450000,1500000,50000,214.0,0.0028,0.9972,95.87242429383362,19.55521166315316,57.71381797849339,0.0,0.0,,,,
30,1500000,1550000,50000,213.5,0.00276,0.99724,95.91991760067933,19.650457360768932,57.78518748072413,0.0,0.0,,,,
31,1550000,1600000,50000,218.5,0.00282,0.99718,95.39422354262469,18.754512831863224,57.074368187243955,0.0,0.0,,,,
32,1600000,1650000,50000,220.0,0.0028,0.9972,95.2246621417467,18.49644234641858,56.86055224408264,0.0,0.0,,,,
33,1650000,1700000,50000,216.0,0.00278,0.99722,95.66427737881709,19.19273375108399,57.42850556495054,0.0,0.0,,,,
34,1700000,1750000,50000,218.0,0.00278,0.99722,95.44771506164506,18.84304597555179,57.14538051859842,0.0,0.0,,,,
35,1750000,1800000,50000,214.0,0.0028,0.9972,95.87242429383362,19.55521166315316,57.71381797849339,0.0,0.0,,,,
36,1800000,1850000,50000,212.5,0.0028,0.9972,96.0238120070779,19.838681001295342,57.93124650418662,0.0,0.0,,,,
37,1850000,1900000,50000,209.0,0.00278,0.99722,96.35187840281039,20.508394320816535,58.43013636181346,0.0,0.0,,,,
38,1900000,1950000,50000,211.5,0.00276,0.99724,96.12229011740828,20.027086062198162,58.074688089803224,0.0,0.0,,,,
39,1950000,2000000,50000,208.5,0.00278,0.99722,96.39990886298517,20.60726842596053,58.50358864447285,0.0,0.0,,,,
40,2000000,2050000,50000,208.0,0.00278,0.99722,96.44780503482768,20.703058384705535,58.575431709766605,0.0,0.0,,,,
41,2050000,2100000,50000,214.0,0.00276,0.99724,95.87242429383362,19.55521166315316,57.71381797849339,0.0,0.0,,,,
42,2100000,2150000,50000,211.5,0.0028,0.9972,96.12229011740828,20.027086062198162,58.074688089803224,0.0,0.0,,,,
43,2150000,2200000,50000,207.0,0.00276,0.99724,96.53486863691523,20.904072161768923,58.71947039934208,0.0,0.0,,,,
44,2200000,2250000,50000,210.0,0.00276,0.99724,96.2645462240583,20.31327670598651,58.2889114650224,0.0,0.0,,,,
45,2250000,2300000,50000,206.5,0.00278,0.99722,96.57967617711557,21.003218397477532,58.79144728729655,0.0,0.0,,,,
46,2300000,2350000,50000,202.5,0.0028,0.9972,96.91593416111645,21.829588212029623,59.37276118657304,0.0,0.0,,,,
47,2350000,2400000,50000,200.5,0.0028,0.9972,97.07582680207108,22.24875999172723,59.66229339689915,0.0,0.0,,,,
48,2400000,2450000,50000,200.5,0.00276,0.99724,97.07582680207108,22.24875999172723,59.66229339689915,0.0,0.0,,,,
49,2450000,2500000,50000,202.5,0.00276,0.99724,96.91593416111645,21.829588212029623,59.37276118657304,0.0,0.0,,,,
50,2500000,2550000,50000,200.0,0.00276,0.99724,97.11468089287416,22.357884348138445,59.7362826205063,0.0,0.0,,,,
51,2550000,2600000,50000,201.5,0.0028,0.9972,96.99722336491645,22.03677028189098,59.516996823403716,0.0,0.0,,,,
52,2600000,2650000,50000,196.5,0.0028,0.9972,97.37349927193343,23.10842044535074,60.240959858642086,0.0,0.0,,,,
53,2650000,2700000,50000,206.0,0.00276,0.99724,96.6221560528899,21.1066280120318,58.864392032460856,0.0,0.0,,,,
54,2700000,2750000,50000,195.0,0.00276,0.99724,97.47699081333519,23.438242689665934,60.45761675150057,0.0,0.0,,,,
55,2750000,2800000,50000,193.0,0.00278,0.99722,97.6149496933526,23.89587558916267,60.755412641257635,0.0,0.0,,,,
56,2800000,2850000,50000,199.0,0.00276,0.99724,97.19082237727054,22.56923908665726,59.8800307319639,0.0,0.0,,,,
57,2850000,2900000,50000,197.5,0.0028,0.9972,97.2994168752985,22.890171732528312,60.09479430391341,0.0,0.0,,,,
58,2900000,2950000,50000,194.5,0.00276,0.99724,97.51038384529268,23.551086163793574,60.530735004543125,0.0,0.0,,,,
59,2950000,3000000,50000,195.0,0.00278,0.99722,97.47699081333519,23.438242689665934,60.45761675150057,0.0,0.0,,,,
60,3000000,3050000,50000,195.0,0.00278,0.99722,97.47699081333519,23.438242689665934,60.45761675150057,0.0,0.0,,,,
61,3050000,3100000,50000,192.5,0.00276,0.99724,97.6458360097744,24.01361741345341,60.8297267116139,0.0,0.0,,,,
62,3100000,3150000,50000,194.5,0.00282,0.99718,97.51038384529268,23.551086163793574,60.530735004543125,0.0,0.0,,,,
63,3150000,3200000,50000,194.0,0.00276,0.99724,97.54641788111812,23.671095742789447,60.60875681195378,0.0,0.0,,,,
64,3200000,3250000,50000,198.5,0.00276,0.99724,97.22775166864443,22.67355580309358,59.950653735869004,0.0,0.0,,,,
65,3250000,3300000,50000,195.0,0.0028,0.9972,97.47699081333519,23.438242689665934,60.45761675150057,0.0,0.0,,,,
66,3300000,3350000,50000,189.0,0.00276,0.99724,97.86351739638201,24.846336941179885,61.35492716878095,0.0,0.0,,,,
67,3350000,3400000,50000,187.0,0.00276,0.99724,97.97985585490414,25.33916539370036,61.65951062430225,0.0,0.0,,,,
68,3400000,3450000,50000,187.5,0.0028,0.9972,97.95246103512132,25.215164566423443,61.58381280077238,0.0,0.0,,,,
69,3450000,3500000,50000,184.0,0.0028,0.9972,98.14802960968201,26.08734302601931,62.11768631785066,0.0,0.0,,,,
70,3500000,3550000,50000,191.0,0.00278,0.99722,97.74033023291416,24.365572943690744,61.05295158830245,0.0,0.0,,,,
71,3550000,3600000,50000,197.0,0.00276,0.99724,97.33733094777571,22.997935436116443,60.16763319194608,0.0,0.0,,,,
72,3600000,3650000,50000,185.5,0.00278,0.99722,98.06212983980745,25.709172251390587,61.88565104559902,0.0,0.0,,,,
73,3650000,3700000,50000,189.0,0.00276,0.99724,97.86351739638201,24.846336941179885,61.35492716878095,0.0,0.0,,,,
74,3700000,3750000,50000,190.5,0.00278,0.99722,97.77099273544886,24.484584710616357,61.12778872303261,0.0,0.0,,,,
75,3750000,3800000,50000,184.5,0.00278,0.99722,98.11951572046361,25.96225367648393,62.04088469847377,0.0,0.0,,,,
76,3800000,3850000,50000,181.5,0.00276,0.99724,98.2783340547601,26.730659680772707,62.5044968677664,0.0,0.0,,,,
77,3850000,3900000,50000,179.0,0.00284,0.99716,98.40492318931209,27.386947892439487,62.89593554087578,0.0,0.0,,,,
78,3900000,3950000,50000,183.5,0.00276,0.99724,98.17484251335833,26.214427999695214,62.19463525652677,0.0,0.0,,,,
79,3950000,4000000,50000,184.5,0.00276,0.99724,98.11951572046361,25.96225367648393,62.04088469847377,0.0,0.0,,,,
80,4000000,4050000,50000,183.5,0.00276,0.99724,98.17484251335833,26.214427999695214,62.19463525652677,0.0,0.0,,,,
81,4050000,4100000,50000,181.0,0.00276,0.99724,98.30559458621065,26.864094367622993,62.58484447691682,0.0,0.0,,,,
82,4100000,4150000,50000,180.5,0.00276,0.99724,98.33142270878366,26.995805560897377,62.66361413484052,0.0,0.0,,,,
83,4150000,4200000,50000,188.5,0.00278,0.99722,97.89315035503597,24.968523564692692,61.43083695986433,0.0,0.0,,,,
84,4200000,4250000,50000,178.5,0.00282,0.99718,98.42922937745271,27.524464537759023,62.97684695760587,0.0,0.0,,,,
85,4250000,4300000,50000,180.5,0.00276,0.99724,98.33142270878366,26.995805560897377,62.66361413484052,0.0,0.0,,,,
86,4300000,4350000,50000,175.0,0.00282,0.99718,98.58925630673961,28.506946586212777,63.548101446476196,0.0,0.0,,,,
87,4350000,4400000,50000,176.5,0.00276,0.99724,98.52211214060526,28.080155150705906,63.30113364565558,0.0,0.0,,,,
88,4400000,4450000,50000,183.5,0.00278,0.99722,98.17484251335833,26.214427999695214,62.19463525652677,0.0,0.0,,,,
89,4450000,4500000,50000,191.0,0.0028,0.9972,97.74033023291416,24.365572943690744,61.05295158830245,0.0,0.0,,,,
90,4500000,4550000,50000,184.5,0.00276,0.99724,98.11951572046361,25.96225367648393,62.04088469847377,0.0,0.0,,,,
91,4550000,4600000,50000,178.5,0.00278,0.99722,98.42922937745271,27.524464537759023,62.97684695760587,0.0,0.0,,,,
92,4600000,4650000,50000,174.5,0.00276,0.99724,98.61056338879293,28.642376897203587,63.62647014299826,0.0,0.0,,,,
93,4650000,4700000,50000,172.0,0.00276,0.99724,98.71678545961748,29.351549148594174,64.03416730410584,0.0,0.0,,,,
94,4700000,4750000,50000,178.5,0.00278,0.99722,98.42922937745271,27.524464537759023,62.97684695760587,0.0,0.0,,,,
95,4750000,4800000,50000,170.5,0.00278,0.99722,98.77614090248026,29.794668417978034,64.28540466022915,0.0,0.0,,,,
96,4800000,4850000,50000,174.5,0.00278,0.99722,98.61056338879293,28.642376897203587,63.62647014299826,0.0,0.0,,,,
97,4850000,4900000,50000,174.0,0.00278,0.99722,98.63128855473973,28.78415692136878,63.70772273805425,0.0,0.0,,,,
98,4900000,4950000,50000,177.0,0.00276,0.99724,98.50017837966803,27.938556546917123,63.21936746329258,0.0,0.0,,,,
99,4950000,5000000,50000,174.5,0.00276,0.99724,98.61056338879293,28.642376897203587,63.62647014299826,0.0,0.0,,,,
100,5000000,5050000,50000,174.5,0.00276,0.99724,98.61056338879293,28.642376897203587,63.62647014299826,0.0,0.0,,,,
101,5050000,5100000,50000,170.5,0.00276,0.99724,98.77614090248026,29.794668417978034,64.28540466022915,0.0,0.0,,,,
102,5100000,5150000,50000,171.0,0.00278,0.99722,98.7570719592981,29.645359448191783,64.20121570374494,0.0,0.0,,,,
103,5150000,5200000,50000,177.5,0.00278,0.99722,98.47734936318234,27.80339836649093,63.14037386483663,0.0,0.0,,,,
104,5200000,5250000,50000,174.5,0.00276,0.99724,98.61056338879293,28.642376897203587,63.62647014299826,0.0,0.0,,,,
105,5250000,5300000,50000,170.0,0.00276,0.99724,98.79431459011396,29.94189105343556,64.36810282177476,0.0,0.0,,,,
106,5300000,5350000,50000,170.5,0.00276,0.99724,98.77614090248026,29.794668417978034,64.28540466022915,0.0,0.0,,,,
107,5350000,5400000,50000,162.5,0.0028,0.9972,99.0568035169219,32.268788801283,65.66279615910246,0.0,0.0,,,,
108,5400000,5450000,50000,170.0,0.00276,0.99724,98.79431459011396,29.94189105343556,64.36810282177476,0.0,0.0,,,,
109,5450000,5500000,50000,168.0,0.0028,0.9972,98.87054560006517,30.54193894841493,64.70624227424005,0.0,0.0,,,,
110,5500000,5550000,50000,171.5,0.00278,0.99722,98.7365706072384,29.49868107386349,64.11762584055094,0.0,0.0,,,,
111,5550000,5600000,50000,173.0,0.00276,0.99724,98.67506655105933,29.064904953864797,63.869985752462064,0.0,0.0,,,,
112,5600000,5650000,50000,173.5,0.00276,0.99724,98.65246134846076,28.923578480640632,63.788019914550695,0.0,0.0,,,,
113,5650000,5700000,50000,172.0,0.00276,0.99724,98.71678545961748,29.351549148594174,64.03416730410584,0.0,0.0,,,,
114,5700000,5750000,50000,167.5,0.00276,0.99724,98.88867452492146,30.697688341563772,64.79318143324261,0.0,0.0,,,,
115,5750000,5800000,50000,169.5,0.00278,0.99722,98.81459212828653,30.090655762092574,64.45262394518956,0.0,0.0,,,,
116,5800000,5850000,50000,164.0,0.0028,0.9972,99.01213026505383,31.782945033254354,65.39753764915409,0.0,0.0,,,,
117,5850000,5900000,50000,167.0,0.00276,0.99724,98.90743012866164,30.84863009473772,64.87803011169969,0.0,0.0,,,,
118,5900000,5950000,50000,158.5,0.00276,0.99724,99.1773944392992,33.61148100710079,66.3944377232,0.0,0.0,,,,
119,5950000,6000000,50000,161.0,0.0028,0.9972,99.10268536378038,32.765517791896315,65.93410157783835,0.0,0.0,,,,
120,6000000,6050000,50000,163.5,0.00276,0.99724,99.02726008382278,31.939329397720634,65.48329474077171,0.0,0.0,,,,
121,6050000,6100000,50000,157.5,0.0028,0.9972,99.20581880296275,33.95336770644732,66.57959325470503,0.0,0.0,,,,
122,6100000,6150000,50000,164.0,0.00278,0.99722,99.01213026505383,31.782945033254354,65.39753764915409,0.0,0.0,,,,
123,6150000,6200000,50000,165.5,0.0028,0.9972,98.95953400158191,31.3135198092909,65.13652690543641,0.0,0.0,,,,
124,6200000,6250000,50000,159.0,0.00276,0.99724,99.16320463885614,33.442578636662155,66.30289163775915,0.0,0.0,,,,
125,6250000,6300000,50000,162.5,0.00282,0.99718,99.0568035169219,32.268788801283,65.66279615910246,0.0,0.0,,,,
126,6300000,6350000,50000,167.5,0.00276,0.99724,98.88867452492146,30.697688341563772,64.79318143324261,0.0,0.0,,,,
127,6350000,6400000,50000,165.0,0.00276,0.99724,98.97734958699624,31.469813463568975,65.22358152528261,0.0,0.0,,,,
128,6400000,6450000,50000,158.0,0.00276,0.99724,99.19140518863259,33.785372437890736,66.48838881326166,0.0,0.0,,,,
129,6450000,6500000,50000,160.0,0.00278,0.99722,99.13254213632146,33.100873357692045,66.11670774700676,0.0,0.0,,,,
130,6500000,6550000,50000,167.0,0.00276,0.99724,98.90743012866164,30.84863009473772,64.87803011169969,0.0,0.0,,,,
131,6550000,6600000,50000,161.5,0.00276,0.99724,99.08889842833412,32.59997169842128,65.8444350633777,0.0,0.0,,,,
132,6600000,6650000,50000,151.0,0.0028,0.9972,99.36620383446903,36.272555088297295,67.81937946138316,0.0,0.0,,,,
133,6650000,6700000,50000,154.0,0.00278,0.99722,99.29579198558281,35.17967874079745,67.23773536319013,0.0,0.0,,,,
134,6700000,6750000,50000,158.0,0.00278,0.99722,99.19140518863259,33.785372437890736,66.48838881326166,0.0,0.0,,,,
135,6750000,6800000,50000,151.5,0.00282,0.99718,99.35501314011331,36.08215440325396,67.71858377168364,0.0,0.0,,,,
136,6800000,6850000,50000,153.0,0.00278,0.99722,99.31969530872664,35.54070528985534,67.43020029929099,0.0,0.0,,,,
137,6850000,6900000,50000,153.5,0.00276,0.99724,99.30819127492894,35.36055485607922,67.33437306550408,0.0,0.0,,,,
138,6900000,6950000,50000,153.0,0.0028,0.9972,99.31969530872664,35.54070528985534,67.43020029929099,0.0,0.0,,,,
139,6950000,7000000,50000,153.5,0.00276,0.99724,99.30819127492894,35.36055485607922,67.33437306550408,0.0,0.0,,,,
140,7000000,7050000,50000,157.5,0.00276,0.99724,99.20581880296275,33.95336770644732,66.57959325470503,0.0,0.0,,,,
141,7050000,7100000,50000,159.0,0.00276,0.99724,99.16320463885614,33.442578636662155,66.30289163775915,0.0,0.0,,,,
142,7100000,7150000,50000,152.0,0.0028,0.9972,99.34310624131882,35.89855698232603,67.62083161182242,0.0,0.0,,,,
143,7150000,7200000,50000,155.0,0.00278,0.99722,99.27108293244535,34.829355993947814,67.05021946319658,0.0,0.0,,,,
144,7200000,7250000,50000,147.5,0.0028,0.9972,99.44180816553633,37.59601673421552,68.51891244987593,0.0,0.0,,,,
145,7250000,7300000,50000,152.0,0.00276,0.99724,99.34310624131882,35.89855698232603,67.62083161182242,0.0,0.0,,,,
146,7300000,7350000,50000,150.5,0.0028,0.9972,99.37887170047972,36.461141569576526,67.92000663502813,0.0,0.0,,,,
147,7350000,7400000,50000,148.5,0.00278,0.99722,99.42050108348303,37.21829951052782,68.31940029700543,0.0,0.0,,,,
148,7400000,7450000,50000,149.0,0.00278,0.99722,99.41016088189834,37.02436112814447,68.2172610050214,0.0,0.0,,,,
149,7450000,7500000,50000,146.5,0.0028,0.9972,99.46190665259921,37.973824668091424,68.71786566034532,0.0,0.0,,,,
150,7500000,7550000,50000,143.5,0.0028,0.9972,99.51660676661001,39.13954129672028,69.32807403166515,0.0,0.0,,,,
151,7550000,7600000,50000,146.5,0.0028,0.9972,99.46190665259921,37.973824668091424,68.71786566034532,0.0,0.0,,,,
152,7600000,7650000,50000,150.0,0.00278,0.99722,99.38925666484184,36.64990947123217,68.01958306803701,0.0,0.0,,,,
153,7650000,7700000,50000,147.0,0.00284,0.99716,99.45214836712103,37.79077150829273,68.62145993770687,0.0,0.0,,,,
154,7700000,7750000,50000,149.5,0.00276,0.99724,99.3997311547588,36.83713529968832,68.11843322722356,0.0,0.0,,,,
155,7750000,7800000,50000,152.0,0.00278,0.99722,99.34310624131882,35.89855698232603,67.62083161182242,0.0,0.0,,,,
156,7800000,7850000,50000,146.0,0.00282,0.99718,99.47184398918711,38.16359038181732,68.81771718550222,0.0,0.0,,,,
157,7850000,7900000,50000,141.0,0.00276,0.99724,99.55819138683589,40.15232054803467,69.85525596743528,0.0,0.0,,,,
158,7900000,7950000,50000,136.0,0.00276,0.99724,99.63643672177113,42.227043972670835,70.93174034722098,0.0,0.0,,,,
159,7950000,8000000,50000,148.0,0.00278,0.99722,99.43155748950649,37.4075209631245,68.4195392263155,0.0,0.0,,,,
160,8000000,8050000,50000,140.5,0.00278,0.99722,99.56656202621397,40.34943378700522,69.95799790660959,0.0,0.0,,,,
161,8050000,8100000,50000,144.5,0.00276,0.99724,99.4990149950828,38.7522087930828,69.1256118940828,0.0,0.0,,,,
162,8100000,8150000,50000,136.5,0.00276,0.99724,99.62882704960924,42.00924881078943,70.81903793019933,0.0,0.0,,,,
163,8150000,8200000,50000,142.0,0.00276,0.99724,99.54279299140241,39.744850382615574,69.643821687009,0.0,0.0,,,,
164,8200000,8250000,50000,136.0,0.00276,0.99724,99.63643672177113,42.227043972670835,70.93174034722098,0.0,0.0,,,,
165,8250000,8300000,50000,143.0,0.00278,0.99722,99.52600694986883,39.34209714698316,69.434052048426,0.0,0.0,,,,
166,8300000,8350000,50000,141.5,0.00278,0.99722,99.55120839355791,39.94404995591485,69.74762917473637,0.0,0.0,,,,
167,8350000,8400000,50000,136.0,0.00276,0.99724,99.63643672177113,42.227043972670835,70.93174034722098,0.0,0.0,,,,
168,8400000,8450000,50000,140.0,0.00276,0.99724,99.57444027504042,40.55725082818402,70.06584555161221,0.0,0.0,,,,
169,8450000,8500000,50000,136.5,0.0028,0.9972,99.62882704960924,42.00924881078943,70.81903793019933,0.0,0.0,,,,
170,8500000,8550000,50000,137.0,0.00282,0.99718,99.62170976799901,41.790183706273154,70.70594673713609,0.0,0.0,,,,
171,8550000,8600000,50000,133.5,0.0028,0.9972,99.67027738150286,43.300145499141884,71.48521144032237,0.0,0.0,,,,
172,8600000,8650000,50000,135.0,0.0028,0.9972,99.6508055733239,42.65601245269464,71.15340901300927,0.0,0.0,,,,
173,8650000,8700000,50000,133.5,0.00276,0.99724,99.67027738150286,43.300145499141884,71.48521144032237,0.0,0.0,,,,
174,8700000,8750000,50000,128.5,0.00276,0.99724,99.72806612715583,45.529620504856624,72.62884331600623,0.0,0.0,,,,
175,8750000,8800000,50000,128.5,0.00276,0.99724,99.72806612715583,45.529620504856624,72.62884331600623,0.0,0.0,,,,
176,8800000,8850000,50000,125.0,0.00278,0.99722,99.76280204243601,47.133376632329835,73.44808933738292,0.0,0.0,,,,
177,8850000,8900000,50000,129.5,0.00278,0.99722,99.71781545112599,45.07343896837117,72.39562720974858,0.0,0.0,,,,
178,8900000,8950000,50000,127.0,0.00276,0.99724,99.74444930369262,46.209130524704015,72.97678991419832,0.0,0.0,,,,
179,8950000,9000000,50000,122.5,0.00278,0.99722,99.78616821225077,48.313788311447986,74.04997826184938,0.0,0.0,,,,
180,9000000,9050000,50000,128.0,0.00278,0.99722,99.73415386488534,45.756033134617546,72.74509349975145,0.0,0.0,,,,
181,9050000,9100000,50000,127.5,0.00284,0.99716,99.7395253981761,45.98054085042616,72.86003312430113,0.0,0.0,,,,
182,9100000,9150000,50000,124.0,0.00276,0.99724,99.77233651402709,47.60643026382151,73.6893833889243,0.0,0.0,,,,
183,9150000,9200000,50000,114.0,0.00286,0.99714,99.85152186728821,52.52092684041901,76.18622435385362,0.0,0.0,,,,
184,9200000,9250000,50000,112.0,0.00282,0.99718,99.86257827331167,53.543321371683184,76.70294982249743,0.0,0.0,,,,
185,9250000,9300000,50000,116.5,0.00276,0.99724,99.8356758440805,51.25588255570513,75.54577919989282,0.0,0.0,,,,
186,9300000,9350000,50000,121.5,0.00278,0.99722,99.79534458162246,48.796185092324826,74.29576483697365,0.0,0.0,,,,
187,9350000,9400000,50000,115.5,0.00282,0.99718,99.84167405625517,51.75923339005744,75.80045372315631,0.0,0.0,,,,
188,9400000,9450000,50000,106.5,0.00276,0.99724,99.8929274364044,56.38463659684401,78.1387820166242,0.0,0.0,,,,
189,9450000,9500000,50000,112.5,0.00278,0.99722,99.85975821833402,53.28434378435649,76.57205100134526,0.0,0.0,,,,
190,9500000,9550000,50000,116.0,0.00276,0.99724,99.83876447572268,51.50905469098667,75.67390958335469,0.0,0.0,,,,
191,9550000,9600000,50000,107.0,0.00278,0.99722,99.8901969069816,56.11985355747216,78.00502523222688,0.0,0.0,,,,
192,9600000,9650000,50000,106.5,0.00278,0.99722,99.8929274364044,56.38463659684401,78.1387820166242,0.0,0.0,,,,
193,9650000,9700000,50000,96.0,0.00278,0.99722,99.93464634496256,61.97011643559758,80.95238139028007,0.0,0.0,,,,
194,9700000,9750000,50000,90.5,0.00276,0.99724,99.95013426595088,64.93379970464763,82.44196698529925,0.0,0.0,,,,
195,9750000,9794099,44099,76.0,0.0027891788929454184,0.9972108211070546,99.97515665853028,72.71519177947991,86.34517421900509,0.0,0.0,,,,
AVG_FINITE,,,,nan,nan,nan,nan,nan,nan,nan,nan,97.43083719247093,30.009667299465875,196,196
