chunk,start,end,n_bg,cut,bg_accept,bg_reject,tt_eff,aa_eff,sig_eff_combined,tt_min,aa_min,tt_eff_avg,aa_eff_avg,n_tt_eff,n_aa_eff
54,1080000,1100000,20000,151.01556396484375,0.0025,0.9975,78.325,52.575,65.45,66.66136932373047,9.055190086364746,,,,
55,1100000,1120000,20000,178.54312133789062,0.0025,0.9975,76.455,46.915,61.685,66.66136932373047,9.055190086364746,,,,
56,1120000,1140000,20000,169.86746215820312,0.0025,0.9975,76.935,53.065,65.0,66.66136932373047,9.055190086364746,,,,
57,1140000,1160000,20000,171.9894561767578,0.0025,0.9975,76.71,47.71,62.209999999999994,66.66136932373047,9.055190086364746,,,,
58,1160000,1180000,20000,170.89138793945312,0.0025,0.9975,77.19,47.55,62.37,66.66136932373047,9.055190086364746,,,,
59,1180000,1200000,20000,177.33843994140625,0.0025,0.9975,77.175,47.695,62.435,66.66136932373047,9.055190086364746,,,,
60,1200000,1220000,20000,172.37330627441406,0.0025,0.9975,76.97,48.285,62.6275,66.66136932373047,9.055190086364746,,,,
61,1220000,1240000,20000,202.23556518554688,0.0025,0.9975,70.385,28.47,49.4275,66.66136932373047,9.055190086364746,,,,
62,1240000,1260000,20000,181.70631408691406,0.0025,0.9975,72.985,48.805,60.894999999999996,66.66136932373047,9.055190086364746,,,,
63,1260000,1280000,20000,177.69985961914062,0.0025,0.9975,78.19,48.81,63.5,66.66136932373047,9.055190086364746,,,,
64,1280000,1300000,20000,171.0561981201172,0.0025,0.9975,78.295,48.955,63.625,66.66136932373047,9.055190086364746,,,,
65,1300000,1320000,20000,160.08229064941406,0.0025,0.9975,80.51,57.085,68.7975,66.66136932373047,9.055190086364746,,,,
66,1320000,1340000,20000,165.87149047851562,0.0025,0.9975,81.005,57.13,69.0675,66.66136932373047,9.055190086364746,,,,
67,1340000,1360000,20000,156.92588806152344,0.0025,0.9975,80.795,57.28,69.0375,66.66136932373047,9.055190086364746,,,,
68,1360000,1380000,20000,168.76918029785156,0.0025,0.9975,81.7,58.0,69.85,66.66136932373047,9.055190086364746,,,,
69,1380000,1400000,20000,186.40194702148438,0.0025,0.9975,75.54,49.42,62.480000000000004,66.66136932373047,9.055190086364746,,,,
70,1400000,1420000,20000,154.2698974609375,0.0025,0.9975,81.54,58.51,70.025,66.66136932373047,9.055190086364746,,,,
71,1420000,1440000,20000,175.09661865234375,0.0025,0.9975,79.245,49.545,64.39500000000001,66.66136932373047,9.055190086364746,,,,
72,1440000,1460000,20000,161.23866271972656,0.0025,0.9975,82.045,58.55,70.2975,66.66136932373047,9.055190086364746,,,,
73,1460000,1480000,20000,164.9778289794922,0.0025,0.9975,82.385,58.59,70.48750000000001,66.66136932373047,9.055190086364746,,,,
74,1480000,1500000,20000,169.88356018066406,0.0025,0.9975,80.225,58.52,69.3725,66.66136932373047,9.055190086364746,,,,
75,1500000,1520000,20000,176.77569580078125,0.0025,0.9975,80.615,48.94,64.7775,66.66136932373047,9.055190086364746,,,,
76,1520000,1540000,20000,152.44313049316406,0.0025,0.9975,83.48,58.165,70.8225,66.66136932373047,9.055190086364746,,,,
77,1540000,1560000,20000,167.22537231445312,0.0025,0.9975,83.595,59.19,71.3925,66.66136932373047,9.055190086364746,,,,
78,1560000,1580000,20000,160.6593017578125,0.0025,0.9975,84.09,59.31,71.7,66.66136932373047,9.055190086364746,,,,
79,1580000,1600000,20000,163.93911743164062,0.0025,0.9975,83.785,59.01,71.3975,66.66136932373047,9.055190086364746,,,,
80,1600000,1620000,20000,160.54144287109375,0.0025,0.9975,84.77,59.13,71.95,66.66136932373047,9.055190086364746,,,,
81,1620000,1640000,20000,157.4955596923828,0.0025,0.9975,84.09,58.87,71.48,66.66136932373047,9.055190086364746,,,,
82,1640000,1660000,20000,147.01400756835938,0.0025,0.9975,89.76,58.46,74.11,66.66136932373047,9.055190086364746,,,,
83,1660000,1662241,2241,166.53976440429688,0.002677376171352075,0.9973226238286479,85.27443105756359,59.794734493529674,72.53458277554662,66.66136932373047,9.055190086364746,,,,
AVG_FINITE,,,,nan,nan,nan,nan,nan,nan,nan,nan,74.6450527506853,36.050592077303925,84,84
