chunk,start,end,n_bg,cut,bg_accept,bg_reject,tt_eff,aa_eff,sig_eff_combined,tt_min,aa_min,tt_eff_avg,aa_eff_avg,n_tt_eff,n_aa_eff
39,1950000,2000000,50000,211.5,0.0025,0.9975,96.12229011740828,20.027086062198162,58.074688089803224,0.0,0.0,,,,
40,2000000,2050000,50000,215.0,0.0025,0.9975,95.76888798965443,19.37424483768319,57.57156641366881,0.0,0.0,,,,
41,2050000,2100000,50000,220.0,0.00252,0.99748,95.2246621417467,18.49644234641858,56.86055224408264,0.0,0.0,,,,
42,2100000,2150000,50000,215.5,0.0025,0.9975,95.71826128838912,19.283262518913073,57.500761903651096,0.0,0.0,,,,
43,2150000,2200000,50000,212.5,0.0025,0.9975,96.0238120070779,19.838681001295342,57.93124650418662,0.0,0.0,,,,
44,2200000,2250000,50000,215.5,0.0025,0.9975,95.71826128838912,19.283262518913073,57.500761903651096,0.0,0.0,,,,
45,2250000,2300000,50000,212.5,0.00254,0.99746,96.0238120070779,19.838681001295342,57.93124650418662,0.0,0.0,,,,
46,2300000,2350000,50000,205.0,0.0025,0.9975,96.71186065884541,21.309274572482884,59.010567615664144,0.0,0.0,,,,
47,2350000,2400000,50000,205.0,0.0025,0.9975,96.71186065884541,21.309274572482884,59.010567615664144,0.0,0.0,,,,
48,2400000,2450000,50000,205.5,0.0025,0.9975,96.66624738865147,21.208132712633752,58.93719005064261,0.0,0.0,,,,
49,2450000,2500000,50000,207.5,0.0025,0.9975,96.49274686336028,20.804200244554668,58.64847355395747,0.0,0.0,,,,
50,2500000,2550000,50000,202.5,0.00252,0.99748,96.91593416111645,21.829588212029623,59.37276118657304,0.0,0.0,,,,
51,2550000,2600000,50000,204.0,0.00256,0.99744,96.79534323873914,21.515821671026803,59.15558245488297,0.0,0.0,,,,
52,2600000,2650000,50000,201.0,0.0025,0.9975,97.03782320403903,22.14117770851551,59.58950045627727,0.0,0.0,,,,
53,2650000,2700000,50000,210.5,0.0025,0.9975,96.21817198664816,20.214584021218926,58.21637800393354,0.0,0.0,,,,
54,2700000,2750000,50000,199.5,0.0025,0.9975,97.15299783034818,22.461293962692714,59.80714589652045,0.0,0.0,,,,
55,2750000,2800000,50000,196.0,0.00254,0.99746,97.40836947554587,23.218361193455806,60.31336533450084,0.0,0.0,,,,
56,2800000,2850000,50000,205.5,0.0025,0.9975,96.66624738865147,21.208132712633752,58.93719005064261,0.0,0.0,,,,
57,2850000,2900000,50000,201.5,0.00252,0.99748,96.99722336491645,22.03677028189098,59.516996823403716,0.0,0.0,,,,
58,2900000,2950000,50000,198.5,0.00254,0.99746,97.22775166864443,22.67355580309358,59.950653735869004,0.0,0.0,,,,
59,2950000,3000000,50000,199.0,0.0025,0.9975,97.19082237727054,22.56923908665726,59.8800307319639,0.0,0.0,,,,
60,3000000,3050000,50000,199.0,0.00254,0.99746,97.19082237727054,22.56923908665726,59.8800307319639,0.0,0.0,,,,
61,3050000,3100000,50000,197.5,0.00252,0.99748,97.2994168752985,22.890171732528312,60.09479430391341,0.0,0.0,,,,
62,3100000,3150000,50000,197.5,0.00252,0.99748,97.2994168752985,22.890171732528312,60.09479430391341,0.0,0.0,,,,
63,3150000,3200000,50000,198.5,0.00252,0.99748,97.22775166864443,22.67355580309358,59.950653735869004,0.0,0.0,,,,
64,3200000,3250000,50000,201.0,0.00254,0.99746,97.03782320403903,22.14117770851551,59.58950045627727,0.0,0.0,,,,
65,3250000,3300000,50000,201.5,0.0025,0.9975,96.99722336491645,22.03677028189098,59.516996823403716,0.0,0.0,,,,
66,3300000,3350000,50000,192.0,0.00252,0.99748,97.67752805618981,24.132629180379023,60.90507861828442,0.0,0.0,,,,
67,3350000,3400000,50000,193.5,0.0025,0.9975,97.58119855917572,23.783213535411445,60.68220604729358,0.0,0.0,,,,
68,3400000,3450000,50000,194.0,0.00252,0.99748,97.54641788111812,23.671095742789447,60.60875681195378,0.0,0.0,,,,
69,3450000,3500000,50000,191.5,0.0025,0.9975,97.70948867926978,24.24873822128206,60.97911345027592,0.0,0.0,,,,
70,3500000,3550000,50000,196.0,0.00252,0.99748,97.40836947554587,23.218361193455806,60.31336533450084,0.0,0.0,,,,
71,3550000,3600000,50000,200.0,0.00254,0.99746,97.11468089287416,22.357884348138445,59.7362826205063,0.0,0.0,,,,
72,3600000,3650000,50000,190.0,0.0025,0.9975,97.80429624185149,24.603142926600945,61.20371958422622,0.0,0.0,,,,
73,3650000,3700000,50000,192.5,0.0025,0.9975,97.6458360097744,24.01361741345341,60.8297267116139,0.0,0.0,,,,
74,3700000,3750000,50000,195.5,0.00252,0.99748,97.44261300027439,23.325399215538294,60.384006107906345,0.0,0.0,,,,
75,3750000,3800000,50000,189.5,0.00252,0.99748,97.8336158610635,24.725692390866573,61.27965412596504,0.0,0.0,,,,
76,3800000,3850000,50000,185.0,0.00252,0.99748,98.08970371069996,25.83544083337264,61.962572272036304,0.0,0.0,,,,
77,3850000,3900000,50000,182.0,0.0025,0.9975,98.25331166218069,26.598222805992677,62.425767234086685,0.0,0.0,,,,
78,3900000,3950000,50000,186.5,0.0025,0.9975,98.00863832078707,25.46307551078907,61.73585691578807,0.0,0.0,,,,
79,3950000,4000000,50000,187.5,0.0025,0.9975,97.95246103512132,25.215164566423443,61.58381280077238,0.0,0.0,,,,
80,4000000,4050000,50000,189.0,0.00252,0.99748,97.86351739638201,24.846336941179885,61.35492716878095,0.0,0.0,,,,
81,4050000,4100000,50000,182.5,0.00254,0.99746,98.22743877683025,26.469051497988048,62.34824513740915,0.0,0.0,,,,
82,4100000,4150000,50000,184.5,0.00252,0.99748,98.11951572046361,25.96225367648393,62.04088469847377,0.0,0.0,,,,
83,4150000,4200000,50000,190.5,0.0025,0.9975,97.77099273544886,24.484584710616357,61.12778872303261,0.0,0.0,,,,
84,4200000,4250000,50000,182.5,0.0025,0.9975,98.22743877683025,26.469051497988048,62.34824513740915,0.0,0.0,,,,
85,4250000,4300000,50000,183.5,0.00252,0.99748,98.17484251335833,26.214427999695214,62.19463525652677,0.0,0.0,,,,
86,4300000,4350000,50000,180.0,0.0025,0.9975,98.35702701746956,27.119624967797883,62.73832599263372,0.0,0.0,,,,
87,4350000,4400000,50000,179.5,0.00252,0.99748,98.38043795006175,27.25369462596561,62.81706628801368,0.0,0.0,,,,
88,4400000,4450000,50000,189.0,0.0025,0.9975,97.86351739638201,24.846336941179885,61.35492716878095,0.0,0.0,,,,
89,4450000,4500000,50000,195.5,0.0025,0.9975,97.44261300027439,23.325399215538294,60.384006107906345,0.0,0.0,,,,
90,4500000,4550000,50000,189.0,0.0025,0.9975,97.86351739638201,24.846336941179885,61.35492716878095,0.0,0.0,,,,
91,4550000,4600000,50000,183.0,0.0025,0.9975,98.2025059098057,26.34831623748653,62.27541107364611,0.0,0.0,,,,
92,4600000,4650000,50000,177.5,0.00252,0.99748,98.47734936318234,27.80339836649093,63.14037386483663,0.0,0.0,,,,
93,4650000,4700000,50000,175.5,0.00254,0.99746,98.56768064802178,28.359633240567046,63.463656944294414,0.0,0.0,,,,
94,4700000,4750000,50000,181.0,0.0025,0.9975,98.30559458621065,26.864094367622993,62.58484447691682,0.0,0.0,,,,
95,4750000,4800000,50000,174.5,0.0025,0.9975,98.61056338879293,28.642376897203587,63.62647014299826,0.0,0.0,,,,
96,4800000,4850000,50000,179.5,0.0025,0.9975,98.38043795006175,27.25369462596561,62.81706628801368,0.0,0.0,,,,
97,4850000,4900000,50000,177.5,0.0025,0.9975,98.47734936318234,27.80339836649093,63.14037386483663,0.0,0.0,,,,
98,4900000,4950000,50000,179.5,0.00252,0.99748,98.38043795006175,27.25369462596561,62.81706628801368,0.0,0.0,,,,
99,4950000,5000000,50000,178.5,0.00252,0.99748,98.42922937745271,27.524464537759023,62.97684695760587,0.0,0.0,,,,
100,5000000,5050000,50000,179.0,0.00254,0.99746,98.40492318931209,27.386947892439487,62.89593554087578,0.0,0.0,,,,
101,5050000,5100000,50000,172.0,0.0025,0.9975,98.71678545961748,29.351549148594174,64.03416730410584,0.0,0.0,,,,
102,5100000,5150000,50000,174.0,0.0025,0.9975,98.63128855473973,28.78415692136878,63.70772273805425,0.0,0.0,,,,
103,5150000,5200000,50000,183.5,0.0025,0.9975,98.17484251335833,26.214427999695214,62.19463525652677,0.0,0.0,,,,
104,5200000,5250000,50000,178.0,0.0025,0.9975,98.45331175170625,27.6643396479719,63.058825699839076,0.0,0.0,,,,
105,5250000,5300000,50000,173.5,0.00252,0.99748,98.65246134846076,28.923578480640632,63.788019914550695,0.0,0.0,,,,
106,5300000,5350000,50000,174.0,0.00252,0.99748,98.63128855473973,28.78415692136878,63.70772273805425,0.0,0.0,,,,
107,5350000,5400000,50000,166.5,0.0025,0.9975,98.92542476518567,31.002655994310658,64.96404037974816,0.0,0.0,,,,
108,5400000,5450000,50000,173.0,0.00252,0.99748,98.67506655105933,29.064904953864797,63.869985752462064,0.0,0.0,,,,
109,5450000,5500000,50000,173.0,0.0025,0.9975,98.67506655105933,29.064904953864797,63.869985752462064,0.0,0.0,,,,
110,5500000,5550000,50000,177.5,0.0025,0.9975,98.47734936318234,27.80339836649093,63.14037386483663,0.0,0.0,,,,
111,5550000,5600000,50000,178.0,0.0025,0.9975,98.45331175170625,27.6643396479719,63.058825699839076,0.0,0.0,,,,
112,5600000,5650000,50000,176.0,0.0025,0.9975,98.54614975208136,28.216855404331593,63.38150257820648,0.0,0.0,,,,
113,5650000,5700000,50000,175.0,0.00252,0.99748,98.58925630673961,28.506946586212777,63.548101446476196,0.0,0.0,,,,
114,5700000,5750000,50000,174.0,0.00252,0.99748,98.63128855473973,28.78415692136878,63.70772273805425,0.0,0.0,,,,
115,5750000,5800000,50000,173.5,0.00256,0.99744,98.65246134846076,28.923578480640632,63.788019914550695,0.0,0.0,,,,
116,5800000,5850000,50000,167.0,0.00254,0.99746,98.90743012866164,30.84863009473772,64.87803011169969,0.0,0.0,,,,
117,5850000,5900000,50000,169.5,0.0025,0.9975,98.81459212828653,30.090655762092574,64.45262394518956,0.0,0.0,,,,
118,5900000,5950000,50000,162.0,0.0025,0.9975,99.07309716790384,32.43433489475804,65.75371603133094,0.0,0.0,,,,
119,5950000,6000000,50000,165.5,0.00254,0.99746,98.95953400158191,31.3135198092909,65.13652690543641,0.0,0.0,,,,
120,6000000,6050000,50000,166.5,0.0025,0.9975,98.92542476518567,31.002655994310658,64.96404037974816,0.0,0.0,,,,
121,6050000,6100000,50000,161.5,0.0025,0.9975,99.08889842833412,32.59997169842128,65.8444350633777,0.0,0.0,,,,
122,6100000,6150000,50000,168.0,0.0025,0.9975,98.87054560006517,30.54193894841493,64.70624227424005,0.0,0.0,,,,
123,6150000,6200000,50000,169.0,0.0025,0.9975,98.83460108979457,30.240962543949085,64.53778181687183,0.0,0.0,,,,
124,6200000,6250000,50000,163.0,0.0025,0.9975,99.04359849758214,32.10414980969003,65.57387415363608,0.0,0.0,,,,
125,6250000,6300000,50000,165.0,0.00252,0.99748,98.97734958699624,31.469813463568975,65.22358152528261,0.0,0.0,,,,
126,6300000,6350000,50000,171.0,0.00252,0.99748,98.7570719592981,29.645359448191783,64.20121570374494,0.0,0.0,,,,
127,6350000,6400000,50000,168.5,0.0025,0.9975,98.85277477742828,30.39117861561739,64.62197669652284,0.0,0.0,,,,
128,6400000,6450000,50000,161.5,0.0025,0.9975,99.08889842833412,32.59997169842128,65.8444350633777,0.0,0.0,,,,
129,6450000,6500000,50000,163.5,0.0025,0.9975,99.02726008382278,31.939329397720634,65.48329474077171,0.0,0.0,,,,
130,6500000,6550000,50000,171.5,0.0025,0.9975,98.7365706072384,29.49868107386349,64.11762584055094,0.0,0.0,,,,
131,6550000,6600000,50000,165.5,0.00252,0.99748,98.95953400158191,31.3135198092909,65.13652690543641,0.0,0.0,,,,
132,6600000,6650000,50000,155.5,0.00252,0.99748,99.2592207964283,34.645214311890655,66.95221755415947,0.0,0.0,,,,
133,6650000,6700000,50000,158.0,0.0025,0.9975,99.19140518863259,33.785372437890736,66.48838881326166,0.0,0.0,,,,
134,6700000,6750000,50000,164.0,0.0025,0.9975,99.01213026505383,31.782945033254354,65.39753764915409,0.0,0.0,,,,
135,6750000,6800000,50000,153.5,0.00252,0.99748,99.30819127492894,35.36055485607922,67.33437306550408,0.0,0.0,,,,
136,6800000,6850000,50000,156.0,0.0025,0.9975,99.24543386098203,34.472502113547385,66.8589679872647,0.0,0.0,,,,
137,6850000,6900000,50000,156.5,0.00252,0.99748,99.23240789275197,34.29443801409999,66.76342295342597,0.0,0.0,,,,
138,6900000,6950000,50000,155.5,0.00256,0.99744,99.2592207964283,34.645214311890655,66.95221755415947,0.0,0.0,,,,
139,6950000,7000000,50000,158.0,0.0025,0.9975,99.19140518863259,33.785372437890736,66.48838881326166,0.0,0.0,,,,
140,7000000,7050000,50000,160.5,0.0025,0.9975,99.11674087589117,32.93097317518314,66.02385702553715,0.0,0.0,,,,
141,7050000,7100000,50000,164.0,0.00252,0.99748,99.01213026505383,31.782945033254354,65.39753764915409,0.0,0.0,,,,
142,7100000,7150000,50000,154.5,0.00258,0.99742,99.28357174734636,35.00170535153826,67.14263854944231,0.0,0.0,,,,
143,7150000,7200000,50000,160.5,0.00252,0.99748,99.11674087589117,32.93097317518314,66.02385702553715,0.0,0.0,,,,
144,7200000,7250000,50000,152.0,0.0025,0.9975,99.34310624131882,35.89855698232603,67.62083161182242,0.0,0.0,,,,
145,7250000,7300000,50000,154.0,0.00254,0.99746,99.29579198558281,35.17967874079745,67.23773536319013,0.0,0.0,,,,
146,7300000,7350000,50000,154.0,0.0025,0.9975,99.29579198558281,35.17967874079745,67.23773536319013,0.0,0.0,,,,
147,7350000,7400000,50000,152.5,0.0025,0.9975,99.33102029141463,35.71777157723247,67.52439593432355,0.0,0.0,,,,
148,7400000,7450000,50000,152.5,0.00252,0.99748,99.33102029141463,35.71777157723247,67.52439593432355,0.0,0.0,,,,
149,7450000,7500000,50000,150.5,0.0025,0.9975,99.37887170047972,36.461141569576526,67.92000663502813,0.0,0.0,,,,
150,7500000,7550000,50000,149.0,0.00252,0.99748,99.41016088189834,37.02436112814447,68.2172610050214,0.0,0.0,,,,
151,7550000,7600000,50000,151.0,0.0025,0.9975,99.36620383446903,36.272555088297295,67.81937946138316,0.0,0.0,,,,
152,7600000,7650000,50000,154.0,0.0025,0.9975,99.29579198558281,35.17967874079745,67.23773536319013,0.0,0.0,,,,
153,7650000,7700000,50000,151.0,0.0025,0.9975,99.36620383446903,36.272555088297295,67.81937946138316,0.0,0.0,,,,
154,7700000,7750000,50000,153.0,0.00252,0.99748,99.31969530872664,35.54070528985534,67.43020029929099,0.0,0.0,,,,
155,7750000,7800000,50000,154.5,0.00254,0.99746,99.28357174734636,35.00170535153826,67.14263854944231,0.0,0.0,,,,
156,7800000,7850000,50000,149.0,0.00254,0.99746,99.41016088189834,37.02436112814447,68.2172610050214,0.0,0.0,,,,
157,7850000,7900000,50000,147.5,0.00252,0.99748,99.44180816553633,37.59601673421552,68.51891244987593,0.0,0.0,,,,
158,7900000,7950000,50000,138.5,0.00256,0.99744,99.59606069653567,41.17698283400399,70.38652176526983,0.0,0.0,,,,
159,7950000,8000000,50000,151.5,0.0025,0.9975,99.35501314011331,36.08215440325396,67.71858377168364,0.0,0.0,,,,
160,8000000,8050000,50000,144.5,0.00252,0.99748,99.4990149950828,38.7522087930828,69.1256118940828,0.0,0.0,,,,
161,8050000,8100000,50000,146.0,0.0025,0.9975,99.47184398918711,38.16359038181732,68.81771718550222,0.0,0.0,,,,
162,8100000,8150000,50000,139.5,0.0025,0.9975,99.58164708220549,40.76189301277562,70.17177004749055,0.0,0.0,,,,
163,8150000,8200000,50000,149.5,0.0025,0.9975,99.3997311547588,36.83713529968832,68.11843322722356,0.0,0.0,,,,
164,8200000,8250000,50000,139.5,0.00252,0.99748,99.58164708220549,40.76189301277562,70.17177004749055,0.0,0.0,,,,
165,8250000,8300000,50000,146.5,0.0025,0.9975,99.46190665259921,37.973824668091424,68.71786566034532,0.0,0.0,,,,
166,8300000,8350000,50000,145.5,0.00252,0.99748,99.48146798633303,38.35934296796479,68.9204054771489,0.0,0.0,,,,
167,8350000,8400000,50000,140.0,0.00252,0.99748,99.57444027504042,40.55725082818402,70.06584555161221,0.0,0.0,,,,
168,8400000,8450000,50000,143.0,0.00252,0.99748,99.52600694986883,39.34209714698316,69.434052048426,0.0,0.0,,,,
169,8450000,8500000,50000,140.0,0.00254,0.99746,99.57444027504042,40.55725082818402,70.06584555161221,0.0,0.0,,,,
170,8500000,8550000,50000,140.5,0.0025,0.9975,99.56656202621397,40.34943378700522,69.95799790660959,0.0,0.0,,,,
